Date,Close,High,Low,Open,Volume
2009-03-23,22.7718,22.7718,22.0557,22.0557,19379
2009-03-24,23.2887,23.3509,21.184,21.184,24953
2009-03-25,23.5502,23.6996,21.7942,21.7942,16178
2009-03-26,23.7245,25.1941,23.4319,25.1941,36731
2009-03-27,23.5191,25.3809,22.0682,25.3809,24824
2009-03-30,22.5975,25.163,21.8752,25.163,33667
2009-03-31,22.8154,23.189,21.0158,21.0158,16970
2009-04-02,24.0234,24.0234,21.7942,21.7942,18580
2009-04-03,24.0359,24.1978,22.3422,22.3422,18259
2009-04-06,24.1542,24.4905,22.3546,22.4169,14735
2009-04-07,24.1604,24.1604,23.7868,24.1542,8691
2009-04-08,23.4941,24.9077,23.4132,24.9077,35566
2009-04-09,24.4593,25.1381,23.7993,25.1381,23992
2009-04-10,24.889,26.1655,24.4593,26.1655,58881
2009-04-13,25.0197,25.0571,23.1517,23.1517,24796
2009-04-14,25.219,26.7695,24.6274,26.7695,29021
2009-04-15,25.0633,25.219,24.7956,25.219,20582
2009-04-16,25.6549,26.8131,25.4681,26.8131,35606
2009-04-17,24.8329,27.4482,23.8615,27.4482,21658
2009-04-20,25.0135,25.219,23.0956,23.0956,20721
2009-04-21,25.3934,26.7633,23.2638,26.7633,24244
2009-04-22,25.3124,27.168,25.2377,27.168,11713
2009-04-23,25.1941,27.0808,24.8765,27.0808,6195
2009-04-24,25.219,25.6051,23.4319,23.4319,7974
2009-04-27,24.6088,25.3934,23.6623,23.6623,11356
2009-04-28,24.3161,24.889,22.8901,22.8901,10837
2009-04-29,24.534,24.9077,24.3348,24.9077,7085
2009-04-30,26.2464,26.2464,24.9077,24.9077,37253
2009-05-04,28.0834,28.0834,24.9077,24.9077,23126
2009-05-05,28.8306,29.3724,26.1219,26.1219,46744
2009-05-06,28.8929,28.9987,26.8131,26.8131,30850
2009-05-07,28.8306,28.9552,28.0211,28.0211,30796
2009-05-08,28.538,30.8481,28.2391,30.8481,13548
2009-05-11,28.7683,30.5306,27.168,30.5306,21608
2009-05-12,27.772,28.3947,26.7571,26.7571,25325
2009-05-13,27.8156,27.9588,27.7222,27.772,9823
2009-05-14,27.1805,29.7584,25.8728,29.7584,14934
2009-05-15,27.8966,27.9526,25.2813,25.2813,11728
2009-05-18,28.0585,28.2079,27.5852,27.8966,9661
2009-05-19,28.7061,29.8892,26.153,29.8892,23190
2009-05-20,28.8306,29.0236,26.7757,26.7757,14834
2009-05-21,28.6127,30.8481,28.3947,30.8481,9357
2009-05-22,28.5068,30.6115,28.3325,30.6115,16655
2009-05-25,28.4757,30.4994,28.3325,30.4994,12501
2009-05-26,28.3947,28.7933,28.3823,28.4757,11136
2009-05-27,29.8892,30.3811,28.7061,30.3811,29596
2009-06-01,29.7148,31.9752,29.5903,31.9752,14068
2009-06-02,29.7958,31.7884,27.635,31.7884,19937
2009-06-03,29.7584,31.8507,29.5841,31.8507,18407
2009-06-04,29.0797,29.7335,27.6786,27.6786,34959
2009-06-05,29.0299,29.2167,27.0497,27.0497,10613
2009-06-08,28.4632,31.228,28.4072,31.228,9560
2009-06-09,27.6786,30.4496,27.5728,30.4496,38499
2009-06-10,27.9277,28.0522,25.7421,25.7421,10697
2009-06-11,28.1768,29.8767,27.3984,29.8767,20275
2009-06-12,27.8094,28.2017,27.6662,28.183,14826
2009-06-15,26.8006,27.5852,26.6761,27.5852,22771
2009-06-16,26.8069,27.0124,26.5889,26.8006,11181
2009-06-17,26.7571,27.0809,26.7135,26.8069,12815
2009-06-18,26.6201,26.9625,26.4021,26.7571,14345
2009-06-19,26.9314,26.9314,26.5578,26.6201,18651
2009-06-22,27.3362,27.4296,26.6512,26.8193,12217
2009-06-23,26.6823,26.838,26.6512,26.6823,12060
2009-06-24,27.4482,28.5006,26.6076,26.6512,18135
2009-06-25,27.7596,27.8904,27.4607,27.6164,12167
2009-06-26,27.772,27.909,27.6973,27.8654,6748
2009-06-29,27.5728,27.9588,27.4545,27.8966,8156
2009-06-30,27.6849,27.9526,27.4482,27.9464,7955
2009-07-01,28.3013,28.4259,27.6786,27.6973,11807
2009-07-02,28.5815,28.6438,28.32,28.3947,9696
2009-07-03,28.5193,28.7061,28.2702,28.3013,9034
2009-07-06,28.4508,28.5815,28.2453,28.5193,10655
2009-07-07,28.7621,28.8742,28.2702,28.2702,12640
2009-07-08,28.4321,28.5566,28.2826,28.5006,11628
2009-07-09,28.9552,29.1108,28.5193,28.5691,13022
2009-07-10,29.1295,29.1918,28.8742,29.0299,14006
2009-07-13,28.2079,29.3288,28.0211,29.1108,13175
2009-07-14,28.731,28.7621,28.3885,28.4445,4032
2009-07-15,29.2976,29.3973,28.8742,28.8742,13117
2009-07-16,29.5467,29.8145,29.3973,29.6401,12515
2009-07-17,29.8082,29.9328,29.4782,29.6401,8421
2009-07-20,30.2005,30.2068,29.8082,30.1507,12396
2009-07-21,30.1383,30.3064,29.9203,30.2005,6910
2009-07-22,30.1881,30.4807,30.1071,30.3251,7364
2009-07-23,30.2068,30.3873,29.8892,30.1881,8015
2009-07-24,30.1258,30.5119,30.0698,30.3873,8481
2009-07-27,30.406,30.6364,30.1445,30.2005,10494
2009-07-28,30.9478,30.9976,30.406,30.406,11919
2009-07-29,30.7298,31.0972,30.5368,30.9478,7475
2009-07-30,30.4185,30.6364,29.9701,30.5866,8126
2009-07-31,30.5243,30.873,30.4807,30.5804,13193
2009-08-03,30.6302,30.6675,30.2628,30.5741,11864
2009-08-04,30.2939,30.9166,29.9701,30.873,7507
2009-08-05,29.9203,30.487,29.7709,30.2753,7443
2009-08-06,29.9764,30.1071,29.6775,29.9203,6615
2009-08-07,29.9764,29.9764,29.9764,29.9764,0
2009-08-10,30.0511,30.1632,29.8269,29.8892,7146
2009-08-11,30.1507,30.2005,29.7273,30.076,7088
2009-08-12,30.0449,30.1694,29.8892,30.0137,5628
2009-08-13,30.7361,30.7734,30.1383,30.7361,13604000
2009-08-14,30.8979,31.1968,30.7796,30.9104,18374
2009-08-17,30.3002,30.817,30.2628,30.6053,22528
2009-08-18,29.9016,30.2504,29.5965,30.0137,20933
2009-08-19,29.802,30.1134,29.802,30.0324,7718
2009-08-20,29.6401,29.8082,29.2727,29.7584,9275
2009-08-21,29.3786,30.0013,29.2852,29.8394,7152
2009-08-24,30.3251,30.406,29.8581,29.8892,10230
2009-08-25,30.0947,30.3126,30.0449,30.3002,5037
2009-08-26,29.8892,30.2317,29.5778,30.1196,9350
2009-08-27,29.7335,29.939,29.6401,29.665,7689
2009-08-28,30.1383,30.406,29.7647,29.7647,9252
2009-08-31,30.1694,30.4123,29.9328,30.3188,5266
2009-09-01,31.2591,31.2591,30.1694,30.1694,16921
2009-09-02,31.2591,31.3837,30.9478,30.9478,10369
2009-09-03,31.4148,31.6327,31.0412,31.1657,13149
2009-09-04,31.7884,31.8507,31.4459,31.5082,16901
2009-09-07,32.2554,32.2554,31.8507,31.8507,13422
2009-09-08,32.6913,32.8158,31.9752,32.2866,15584
2009-09-09,32.4111,32.7224,32.3799,32.629,8840
2009-09-10,32.9092,34.248,32.5979,34.1858,20921
2009-09-11,32.6913,32.847,32.629,32.6913,7458
2009-09-14,32.2866,32.7224,31.9441,32.5668,12817
2009-09-15,32.6602,32.7536,32.2554,32.3177,17306
2009-09-16,33.1272,33.1895,32.8158,32.8781,16173
2009-09-17,33.0961,33.3763,33.0649,33.314,17803
2009-09-18,33.1894,33.2517,32.9715,32.9715,14735
2009-09-21,33.0961,33.4385,32.7847,33.1895,15869
2009-09-22,32.9715,33.1583,32.8781,33.0961,8354
2009-09-23,32.8158,33.3451,32.5979,32.9404,18248
2009-09-24,32.3799,32.8158,32.1309,32.7536,13768
2009-09-25,32.5979,32.5979,32.1309,32.2243,8690
2009-09-28,32.2554,32.5045,32.0375,32.4422,3982
2009-09-29,32.9092,33.0026,32.629,32.6602,10097
2009-09-30,33.1894,33.5319,32.9715,32.9715,11648
2009-10-01,33.4074,33.7187,33.1894,33.5008,10645
2009-10-02,32.8158,33.0649,32.7536,32.8781,10633
2009-10-05,32.7847,32.9404,32.5356,32.8158,7122
2009-10-06,33.3763,33.4074,32.7847,32.7847,10285
2009-10-07,33.5631,33.6253,33.3451,33.5631,8153
2009-10-08,33.0338,33.6253,33.0026,33.5631,7825
2009-10-09,33.2206,33.3763,33.0338,33.1894,4714
2009-10-12,33.3763,33.5008,33.0027,33.314,5727
2009-10-13,33.4385,33.5008,32.8781,32.9404,14651
2009-10-14,33.8433,33.9056,33.5008,33.5319,14201
2009-10-15,34.0301,34.2792,33.9367,34.2169,12918
2009-10-16,34.0301,34.1235,33.9056,34.0301,8093
2009-10-19,34.1546,34.1546,33.7187,33.7187,7892
2009-10-20,34.1858,34.3414,34.1235,34.2169,8705
2009-10-21,33.9367,34.1858,33.781,34.1235,7120
2009-10-22,33.4385,33.8744,33.314,33.7499,13987
2009-10-23,33.1583,33.2206,32.9715,33.1272,10259
2009-10-26,33.314,33.5942,33.1895,33.4074,6391
2009-10-27,33.2517,33.2517,32.847,33.0961,6704
2009-10-28,32.7224,33.2517,32.6602,33.0649,9043
2009-10-29,32.0998,32.2866,31.5082,32.2554,22716
2009-10-30,32.162,32.38,32.0997,32.2243,12770
2009-11-02,31.9752,32.0063,31.5082,31.6327,13087
2009-11-03,31.7573,32.0063,31.7573,31.9752,4224
2009-11-04,32.3488,32.38,31.9441,31.9441,19130
2009-11-05,32.2866,32.4422,32.162,32.3488,12405
2009-11-06,32.5356,32.6913,32.3799,32.6602,5778
2009-11-09,32.847,32.9092,32.6913,32.8158,4375
2009-11-10,33.0961,33.1272,33.0026,33.0026,8326
2009-11-11,33.5319,33.5319,32.9404,33.2206,14263
2009-11-12,33.5008,33.6565,33.4074,33.5319,3786
2009-11-13,33.4074,33.5631,33.2517,33.4074,4724
2009-11-16,33.9678,33.9678,33.4074,33.4697,10776
2009-11-17,33.6876,34.3726,33.6876,34.3726,13143
2009-11-18,33.7187,33.8433,33.6253,33.7499,5018
2009-11-19,33.5942,33.8121,33.5631,33.6876,4566
2009-11-20,33.2829,33.4697,33.0026,33.3451,7040
2009-11-23,33.2517,33.2829,33.1272,33.2517,2058
2009-11-24,33.4074,33.4074,33.2829,33.314,5216
2009-11-25,33.6253,33.7499,33.2206,33.2206,11846
2009-11-26,33.5319,33.8744,33.4385,33.6876,5984
2009-11-27,32.5045,33.0649,32.5045,33.0338,17487
2009-11-30,32.8158,32.9092,32.7224,32.7224,6137
2009-12-01,33.1583,33.2206,32.5979,32.8158,4457
2009-12-02,33.2517,33.4697,33.2206,33.4074,9865
2009-12-03,33.2829,33.5008,33.1894,33.5008,9359
2009-12-04,33.0649,33.3451,33.0649,33.1895,3558
2009-12-07,33.5942,33.6253,33.2517,33.314,8914
2009-12-08,33.4385,33.6876,33.3763,33.6876,4712
2009-12-09,33.5319,33.5319,33.2829,33.3763,5242
2009-12-10,33.0026,33.5942,32.8158,33.5319,11493
2009-12-11,33.5319,33.5319,33.0026,33.0026,9769
2009-12-14,33.5631,33.6253,33.1272,33.1272,7090
2009-12-15,33.4697,33.6253,33.4074,33.5631,4708
2009-12-16,33.1272,33.3763,33.0027,33.314,9138
2009-12-17,33.2517,33.5008,33.0961,33.2206,10444
2009-12-18,33.1583,33.1895,33.0026,33.0026,8201
2009-12-21,33.4385,33.6253,33.3763,33.4074,11064
2009-12-22,33.7187,33.781,33.5319,33.6253,10877
2009-12-23,33.9678,34.0301,33.7499,33.7499,22185
2009-12-24,34.3103,34.3726,33.9678,33.9678,18257
2009-12-25,34.3726,34.4037,34.2792,34.3726,11456
2009-12-28,34.6216,34.6839,34.4348,34.5594,10015
2009-12-29,34.5594,34.6216,34.466,34.6216,7967
2009-12-30,34.6839,34.7151,34.466,34.5594,15694
2009-12-31,35.1509,35.1509,34.6839,34.6839,5771
2010-01-04,35.1821,35.2755,34.9019,35.1509,20069
2010-01-05,35.1821,35.4311,34.9641,35.3689,16430
2010-01-06,35.8359,35.9604,35.1821,35.1821,18953
2010-01-07,35.7425,36.2095,35.6802,35.867,14101
2010-01-08,35.9604,35.9604,35.5245,35.6802,11324
2010-01-11,36.0538,36.1472,35.5557,35.5557,11555
2010-01-12,35.867,36.0227,35.6491,35.8359,7296
2010-01-13,35.3377,35.5868,35.3066,35.5245,16666
2010-01-14,35.7736,35.867,35.3689,35.3689,9959
2010-01-15,35.9916,36.085,35.7114,35.7114,8404
2010-01-18,35.8048,35.9293,35.6802,35.7736,5015
2010-01-19,35.3377,35.9293,35.1821,35.8047,6718
2010-01-20,35.1198,35.4623,34.933,35.3689,23380
2010-01-21,34.8396,35.1198,34.715,34.9641,13834
2010-01-22,33.8744,34.3726,33.8433,34.3726,29399
2010-01-25,33.7499,33.9055,33.5008,33.7499,12826000
2010-01-26,32.9715,33.9678,32.847,33.7187,26370
2010-01-27,32.9404,33.1895,32.8158,32.9715,14839
2010-01-28,33.6565,33.7499,33.0649,33.0649,12575
2010-01-29,33.0026,33.1583,32.5045,32.9715,13772
2010-02-01,32.629,33.1272,32.3488,33.096,19597
2010-02-02,32.2866,32.9715,32.1309,32.9715,11972
2010-02-03,32.847,32.8781,32.4111,32.4422,13553
2010-02-04,32.7224,32.9092,32.5979,32.847,5937
2010-02-05,31.6016,31.9441,31.4459,31.9129,24170
2010-02-08,31.6639,31.8818,31.5705,31.7884,18144
2010-02-09,32.0998,32.162,31.6016,31.6639,11263
2010-02-10,32.4422,32.5356,32.1931,32.3488,11219
2010-02-22,32.7536,33.096,32.7536,33.0338,11187
2010-02-23,32.7536,32.847,32.5045,32.7536,9571
2010-02-24,32.5356,32.7224,32.4734,32.4734,11026
2010-02-25,32.162,32.5668,31.9752,32.5356,20361
2010-02-26,32.0998,32.2243,31.8818,32.162,9375
2010-03-01,32.8781,32.9715,32.0686,32.0686,13623
2010-03-02,32.7847,33.0649,32.7224,32.847,9987
2010-03-03,32.7847,33.0649,32.6913,32.8158,8747
2010-03-04,32.5045,32.9404,32.2554,32.847,8138
2010-03-05,32.9715,33.1272,32.6913,32.9092,13596
2010-03-08,33.4074,33.4074,33.1583,33.1894,16956
2010-03-09,33.5008,33.5008,33.3451,33.4385,7760
2010-03-10,33.5008,33.5942,33.2829,33.5319,6829
2010-03-11,33.4074,33.6253,33.314,33.6253,6651
2010-03-12,33.3763,33.4385,33.2517,33.4385,12600
2010-03-15,32.9092,33.3451,32.8158,33.314,10325
2010-03-16,33.0649,33.0649,32.847,32.8781,13191
2010-03-17,33.7187,33.7187,33.2517,33.2829,14721
2010-03-18,33.8744,33.9678,33.6565,33.781,8570
2010-03-19,33.781,33.9055,33.6253,33.9055,5388
2010-03-22,33.4385,33.6253,33.1583,33.6253,7349
2010-03-23,33.2206,33.5008,33.1583,33.4385,8057
2010-03-24,33.314,33.4697,33.2829,33.314,19132
2010-03-25,33.314,33.4385,32.9404,33.2206,14528
2010-03-26,33.6253,33.7187,32.9404,33.1583,11506
2010-03-29,33.9367,33.9678,33.7187,33.7187,16231
2010-03-30,33.9055,33.9678,33.8433,33.9367,7586
2010-03-31,33.781,33.9055,33.7499,33.8433,10898
2010-04-01,34.0924,34.1858,33.781,33.781,12506
2010-04-02,34.0924,34.1858,34.0301,34.0924,5632
2010-04-06,34.4348,34.5905,34.1858,34.1858,15824
2010-04-07,34.4971,34.5594,34.4348,34.466,6572
2010-04-08,34.2792,34.5594,34.1546,34.4971,8999
2010-04-09,34.3726,34.3726,34.1235,34.248,6165
2010-04-12,34.5282,34.5905,34.3726,34.5282,8762
2010-04-13,34.1235,34.3726,33.999,34.3726,11529
2010-04-14,34.3726,34.3726,34.1235,34.248,8271
2010-04-15,34.5905,34.7462,34.466,34.466,12410
2010-04-16,34.3726,34.5594,34.1858,34.5594,11158
2010-04-19,33.4074,34.0301,33.4074,34.0301,13974
2010-04-20,33.5319,33.6876,33.4697,33.5631,6745
2010-04-21,33.9678,33.999,33.7187,33.7187,7283
2010-04-22,33.9055,33.9367,33.5631,33.7499,8140
2010-04-23,34.0924,34.0924,33.9055,33.9055,8915
2010-04-26,34.8084,34.8084,34.4037,34.4037,11138
2010-04-27,34.7773,34.8396,34.6216,34.8085,5507
2010-04-28,34.4037,34.466,33.9678,34.0924,7413
2010-04-29,34.248,34.4348,34.1546,34.4037,5081
2010-04-30,34.1235,34.6839,34.0612,34.4971,5312
2010-05-03,33.9055,34.1546,33.781,33.9367,5869
2010-05-04,33.9367,34.1235,33.7499,34.0923,10129
2010-05-05,33.0026,33.2829,32.9092,33.2517,20050
2010-05-06,32.3488,32.9715,32.2554,32.9715,30641
2010-05-07,32.3488,32.38,31.7884,31.9441,27972
2010-05-10,32.629,32.6913,32.2865,32.4734,11104
2010-05-11,32.5045,32.8781,32.4111,32.7536,9230
2010-05-12,32.4422,32.6913,32.3488,32.4422,7844
2010-05-13,33.1583,33.2517,32.7536,32.7847,8109
2010-05-14,33.0649,33.1272,32.9404,33.0338,12839
2010-05-17,32.3177,32.7536,32.1931,32.7536,12071
2010-05-18,32.3799,32.5045,32.2554,32.4422,5765
2010-05-19,32.0375,32.0997,31.7261,32.0686,15958
2010-05-20,31.6327,32.0375,31.6016,32.0375,13803
2010-05-21,30.9789,31.1346,30.6987,31.1346,29906
2010-05-24,31.4148,31.4771,31.0723,31.0723,6273
2010-05-25,30.5866,31.1346,30.2939,31.1346,22751
2010-05-26,30.7111,31.01,30.5119,30.9727,14705
2010-05-27,30.9229,30.9229,30.3562,30.7111,15816
2010-05-28,31.0536,31.3214,30.9851,31.1968,9392
2010-05-31,31.1968,31.228,30.9602,31.1346,4467
2010-06-01,31.0287,31.2591,30.8855,31.1346,5303
2010-06-02,30.543,31.0287,30.3873,30.8357,8504
2010-06-03,31.2591,31.2591,30.9789,31.01,5422
2010-06-04,31.1657,31.2591,31.0972,31.2591,3331
2010-06-07,30.35,30.4185,30.076,30.4185,15827
2010-06-08,30.2379,30.3251,30.0822,30.3251,6775
2010-06-09,30.0013,30.2939,29.8581,30.2005,7570
2010-06-10,30.4185,30.4434,30.0013,30.0013,5675
2010-06-11,30.8979,30.9851,30.7983,30.9415,5717
2010-06-14,31.3525,31.3836,31.1657,31.2591,5832
2010-06-15,31.5705,31.8195,31.228,31.3525,7649
2010-06-17,31.7884,31.9129,31.6639,31.8195,5959
2010-06-18,31.695,31.8507,31.5393,31.7884,3023
2010-06-21,32.3799,32.3799,31.9752,32.0686,15750
2010-06-22,32.1931,32.3177,32.162,32.3177,5244
2010-06-23,31.8507,32.0686,31.7884,31.9752,7652
2010-06-24,31.9441,32.0063,31.8195,31.8507,5780
2010-06-25,31.5082,31.7573,31.4459,31.6016,6563
2010-06-28,31.6327,31.7261,31.5082,31.5705,3666
2010-06-29,31.4459,32.0375,31.3836,31.7573,11604
2010-06-30,30.8544,30.9415,30.6862,30.8544,13143
2010-07-01,30.7361,30.8544,30.6738,30.8544,1644
2010-07-02,30.817,31.0038,30.5617,30.5741,6164
2010-07-05,31.4459,31.4459,30.8855,30.9664,3726
2010-07-06,32.0063,32.0063,31.1346,31.1346,9846
2010-07-07,31.9441,32.0063,31.8195,31.9752,4450
2010-07-08,32.4111,32.4111,32.162,32.3177,12004
2010-07-09,32.5979,32.629,32.3177,32.3177,8053
2010-07-12,32.5668,32.9715,32.5668,32.629,8937
2010-07-13,32.4734,32.7536,32.38,32.629,5564
2010-07-14,33.0961,33.0961,32.8781,32.9404,15508
2010-07-15,33.1583,33.1583,32.8781,32.9715,11022
2010-07-16,32.9404,33.096,32.8158,33.096,9044
2010-07-19,32.847,32.9092,32.5045,32.5356,16795
2010-07-20,33.1272,33.2206,32.7224,32.847,8228
2010-07-21,32.9404,33.2206,32.9092,33.1272,8034
2010-07-22,32.9715,33.0338,32.7536,32.9404,4252
2010-07-23,33.4385,33.4385,33.0649,33.0649,18635
2010-07-26,33.5319,33.5942,33.4074,33.4385,9735
2010-07-27,33.3763,33.5631,33.3451,33.5631,5519
2010-07-28,33.6565,33.6876,33.314,33.3763,13660
2010-07-29,33.6876,33.7187,33.5008,33.5942,10321
2010-07-30,33.5631,33.6565,33.314,33.5631,7711
2010-08-02,34.2169,34.3726,33.8433,33.8433,12675
2010-08-03,34.3726,34.4348,34.2169,34.2792,7988
2010-08-04,34.3103,34.4348,34.2169,34.248,7108
2010-08-05,34.2792,34.5282,34.1546,34.4037,9980
2010-08-06,34.3726,34.4037,34.1858,34.1858,11534
2010-08-09,34.5594,34.6528,34.3103,34.3103,10795
2010-08-10,34.4971,34.6839,34.3726,34.5594,7576
2010-08-11,34.0612,34.3726,33.9678,34.248,5762
2010-08-12,33.781,33.9055,33.6253,33.6876,7154
2010-08-13,34.1546,34.248,33.8121,33.8121,6839
2010-08-16,34.248,34.2792,33.8121,33.9055,4165
2010-08-17,34.2169,34.248,34.0924,34.1546,3212
2010-08-18,34.0301,34.2792,33.8744,34.248,5570
2010-08-19,34.2169,34.248,33.9367,34.0301,3753
2010-08-20,34.2169,34.2169,34.0301,34.1546,5171
2010-08-23,34.4348,34.6216,34.0612,34.1546,7540
2010-08-24,34.2169,34.4037,34.1858,34.248,6656
2010-08-25,33.5942,33.9367,33.5319,33.8121,13804
2010-08-26,33.3763,33.5942,33.3763,33.5631,9335
2010-08-27,33.5319,33.5631,33.2829,33.3763,8451
2010-08-30,33.6876,33.999,33.5942,33.8121,8218
2010-08-31,33.1894,33.4385,33.096,33.4385,8892
2010-09-01,33.4385,33.4385,33.2206,33.314,11170
2010-09-02,33.6253,33.8433,33.5008,33.6876,7067
2010-09-03,33.9678,33.999,33.6876,33.7499,6097
2010-09-06,34.2169,34.248,34.0301,34.2169,10075
2010-09-07,34.1546,34.2792,34.1235,34.2169,5403
2010-09-08,34.0924,34.1858,33.9055,34.0924,5633
2010-09-09,34.0924,34.248,34.0301,34.2169,3167
2010-09-10,34.4037,34.4348,34.248,34.3414,6841
2010-09-13,35.3689,35.3689,34.5905,34.5905,18119
2010-09-14,35.4934,35.4934,35.3377,35.3689,15084
2010-09-15,35.6491,35.6491,35.4311,35.4934,16522
2010-09-16,35.2755,35.6802,35.2755,35.618,11742
2010-09-17,35.6802,35.8048,35.4,35.4,18439
2010-09-20,35.6491,35.7736,35.5557,35.618,6821
2010-09-21,35.7114,35.9916,35.5868,35.867,7540
2010-09-23,35.7114,35.8982,35.5557,35.7114,10449
2010-09-24,35.4934,35.6802,35.4,35.5557,5486
2010-09-27,35.8048,35.867,35.6802,35.8048,4159
2010-09-28,35.7425,35.8359,35.5868,35.5868,7393
2010-09-29,35.9916,36.2095,35.8048,35.867,12132
2010-09-30,35.9293,35.9916,35.8048,35.9293,6980
2010-10-01,35.9604,36.0538,35.8048,36.0538,10239
2010-10-04,35.9604,36.1784,35.9604,36.0227,16881
2010-10-05,35.7425,35.8359,35.5246,35.8048,10526
2010-10-06,35.9604,36.1472,35.9293,36.0538,16058
2010-10-07,36.085,36.085,35.9293,36.0227,8847
2010-10-08,35.867,36.085,35.7736,36.0227,6648
2010-10-11,35.4623,35.867,35.4311,35.867,8941
2010-10-12,34.9953,35.4934,34.9019,35.4934,10298
2010-10-13,35.2132,35.2132,34.9641,35.0887,4620
2010-10-14,35.7736,35.9293,35.4311,35.4311,8067
2010-10-15,35.7114,35.867,35.6802,35.8048,2611
2010-10-18,34.9953,35.6802,34.9641,35.6802,15618
2010-10-19,34.9019,34.9953,34.7773,34.9953,13735
2010-10-20,35.3066,35.3066,34.6839,34.7462,12845
2010-10-21,35.3377,35.4623,35.2132,35.3689,11521
2010-10-22,35.5557,35.5557,35.3377,35.3377,10840
2010-10-25,34.933,34.9641,34.3103,34.5594,16635
2010-10-26,35.0887,35.0887,34.8707,35.0575,8819
2010-10-27,34.9019,35.2755,34.7773,35.1821,5377
2010-10-28,35.1821,35.1821,34.8085,34.9019,4594
2010-10-29,34.8707,35.0887,34.8085,34.9953,7134
2010-11-01,35.3689,35.5245,34.9953,34.9953,12722
2010-11-02,35.3689,35.4311,35.2755,35.3689,5726
2010-11-03,35.3066,35.5557,35.1821,35.4623,13223
2010-11-04,35.5245,35.6179,35.3689,35.3689,8064
2010-11-05,35.8982,35.9604,35.8048,35.8359,18886
2010-11-08,35.8359,36.0227,35.7736,35.9916,9789
2010-11-09,35.9293,35.9293,35.7736,35.8359,3987
2010-11-10,35.8982,36.0227,35.867,35.9916,18154
2010-11-11,35.8048,35.9916,35.7736,35.9916,8598
2010-11-12,35.0887,35.6491,35.0887,35.6491,12156
2010-11-15,34.9641,35.0575,34.9019,35.0575,7371
2010-11-16,35.3377,35.4,34.933,34.933,7058
2010-11-17,35.1821,35.2755,34.9641,35.0887,6141
2010-11-18,35.2443,35.2443,35.0575,35.1198,2166
2010-11-19,35.2755,35.5868,35.0575,35.4311,3159
2010-11-22,35.7114,35.8048,35.3689,35.3689,5487
2010-11-23,35.4311,35.7114,35.3689,35.7114,3192
2010-11-24,35.4,35.5245,35.2755,35.3066,4812
2010-11-25,35.5557,35.5868,35.4,35.4,3582
2010-11-26,35.3689,35.5868,35.3689,35.5868,4630
2010-11-29,35.4311,35.7114,35.4,35.5557,8861
2010-11-30,35.5557,35.8048,35.4623,35.5245,7998
2010-12-01,36.1161,36.1161,35.5557,35.5557,12435
2010-12-02,36.3963,36.552,36.3341,36.4275,12069
2010-12-03,36.7388,36.7388,36.4897,36.4897,13481
2010-12-06,36.8322,36.9567,36.7388,36.7388,8939
2010-12-07,36.8011,36.8633,36.6454,36.8633,5458
2010-12-08,36.8011,36.9567,36.7077,36.8011,6036
2010-12-09,37.1747,37.237,37.019,37.0501,10450
2010-12-10,36.9256,37.1124,36.8322,37.1124,5798
2010-12-13,37.019,37.0501,36.8633,36.8633,5851
2010-12-14,36.9256,37.1124,36.8011,36.8945,11531
2010-12-15,37.1124,37.1435,36.8322,36.9256,11398
2010-12-16,37.1747,37.2681,37.1124,37.1435,18617
2010-12-17,37.486,37.6417,37.2369,37.2369,30706
2010-12-20,37.2992,37.6106,37.0501,37.6106,13013
2010-12-21,37.3926,37.4549,37.1435,37.2992,10191
2010-12-22,37.3926,37.6106,37.3615,37.6106,14730
2010-12-23,37.6417,37.704,37.3926,37.3926,16440
2010-12-24,37.486,37.6417,37.4549,37.6417,11186
2010-12-27,37.6417,37.704,37.3615,37.486,10370
2010-12-28,37.5794,37.6728,37.4238,37.6417,12714
2010-12-29,37.6728,37.6728,37.486,37.5794,15103
2010-12-30,37.8596,37.8596,37.6106,37.7974,5863
2010-12-31,38.2332,38.2332,37.8285,37.8596,13931
2011-01-03,38.2644,38.3889,38.2644,38.3578,12025
2011-01-04,38.171,38.3578,38.171,38.3267,11080
2011-01-05,37.5483,38.2021,37.2992,38.0464,20742
2011-01-06,37.486,37.5483,37.3304,37.5172,6872
2011-01-07,37.1435,37.5794,36.9879,37.5172,12254
2011-01-10,37.2681,37.2992,37.0813,37.2058,4227
2011-01-11,37.8908,37.9842,37.1747,37.1747,12731
2011-01-12,38.0464,38.1398,37.9219,37.9842,5708
2011-01-13,38.0153,38.2333,37.8596,38.1398,9654
2011-01-14,37.9842,38.0464,37.8596,37.953,5312
2011-01-17,37.8908,38.1398,37.7974,38.0776,5088
2011-01-18,38.2021,38.3267,37.6728,37.704,9660
2011-01-19,38.638,38.7003,38.2021,38.2021,12817
2011-01-20,38.3889,38.6069,38.3578,38.6069,5206
2011-01-21,37.9842,38.2644,37.704,38.0464,11616
2011-01-24,37.953,38.1087,37.9219,37.9842,17729
2011-01-25,38.2644,38.4201,38.2333,38.2644,18631
2011-01-26,38.6069,38.6691,38.2644,38.2644,20892
2011-01-27,38.8871,39.0428,38.638,38.638,17138
2011-01-28,39.2296,39.2296,38.8871,38.9182,11820
2011-02-08,38.9805,39.3541,38.856,39.2607,11105
2011-02-09,38.6069,38.9805,38.4201,38.9182,11311
